candidate_id,name,smiles,canonical_isomeric_smiles,full_inchi_key,connectivity_key,fragment_parent_key,uncharged_parent_key,canonical_tautomer_key,experimental_dg_kcal_mol,temperature_k,hscp_units,standard_state,sign_convention,heavy_atom_count,molecular_weight,n_eligible_measurement_rows,n_independent_source_refs,source_record_ids,source_refs,source_dois,target_scope_compatible,known_registry_conflict,scientifically_eligible,overlap_endpoint_public_1280_exact,overlap_endpoint_public_1280_standardized,overlap_endpoint_arrow_85_exact,overlap_endpoint_arrow_85_standardized,overlap_teacher_combisolv_qm_exact,overlap_teacher_combisolv_qm_standardized,overlap_teacher_abraham_exact,overlap_teacher_abraham_standardized,overlap_teacher_openff_exact,overlap_teacher_openff_standardized,overlap_teacher_gbn2_exact,overlap_teacher_gbn2_standardized,overlap_teacher_molsolv_smd_exact,overlap_teacher_molsolv_smd_standardized,overlap_teacher_confsolv_exact,overlap_teacher_confsolv_standardized,any_endpoint_overlap,any_teacher_source_overlap,endpoint_disjoint_eligible,strict_response_source_disjoint,endpoint_cohort_exclusion_reason
UCASBURGYXMQLW,PFBHA-4-methyl-benzaldehyde,Cc1ccc(C=NOCc2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(C=NOCc2c(F)c(F)c(F)c(F)c2F)cc1,UCASBURGYXMQLW-UHFFFAOYSA-N,UCASBURGYXMQLW,UCASBURGYXMQLW,UCASBURGYXMQLW,UCASBURGYXMQLW,-1.6559406699833308,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,22,315.241,1,1,SANDER-32473,2497,10.1021/JE025545I,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
UHEPJGULSIKKTP,6-methyl-5-hepten-2-one,CC(=O)CCC=C(C)C,CC(=O)CCC=C(C)C,UHEPJGULSIKKTP-UHFFFAOYSA-N,UHEPJGULSIKKTP,UHEPJGULSIKKTP,UHEPJGULSIKKTP,UHEPJGULSIKKTP,-3.37439710834729,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,9,126.199,1,1,SANDER-16067,3776,10.1039/D2EM00365A,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
UHXUZOCRWCRNSJ,methomyl,CNC(=O)ON=C(C)SC,CNC(=O)ON=C(C)SC,UHXUZOCRWCRNSJ-UHFFFAOYSA-N,UHXUZOCRWCRNSJ,UHXUZOCRWCRNSJ,UHXUZOCRWCRNSJ,UHXUZOCRWCRNSJ,-7.7697946414595,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,10,162.214,1,1,SANDER-43676,3404,10.1016/J.WATRES.2017.04.074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
UIHCLUNTQKBZGK,3-methyl-2-pentanone,CCC(C)C(C)=O,CCC(C)C(C)=O,UIHCLUNTQKBZGK-UHFFFAOYSA-N,UIHCLUNTQKBZGK,UIHCLUNTQKBZGK,UIHCLUNTQKBZGK,UIHCLUNTQKBZGK,-3.126712395015846,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,7,100.161,1,1,SANDER-15579,3632,10.1021/ACS.JCED.9B00726,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,
UJIGKESMIPTWJH,"1,3-dichloro-1,1,2,2,3-pentafluoro-propane",FC(Cl)C(F)(F)C(F)(F)Cl,FC(Cl)C(F)(F)C(F)(F)Cl,UJIGKESMIPTWJH-UHFFFAOYSA-N,UJIGKESMIPTWJH,UJIGKESMIPTWJH,UJIGKESMIPTWJH,UJIGKESMIPTWJH,0.7698968620756514,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,10,202.937,1,1,SANDER-40484,2939,10.1002/KIN.20780,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
UKSAZCDAGVHMRF,PFBHA-benzaldehyde,Fc1c(F)c(F)c(CON=Cc2ccccc2)c(F)c1F,Fc1c(F)c(F)c(CON=Cc2ccccc2)c(F)c1F,UKSAZCDAGVHMRF-UHFFFAOYSA-N,UKSAZCDAGVHMRF,UKSAZCDAGVHMRF,UKSAZCDAGVHMRF,UKSAZCDAGVHMRF,-1.491448044485954,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,21,301.2139999999999,1,1,SANDER-32472,2497,10.1021/JE025545I,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
UPNBETHEXPIWQX,"2,4,4'-tribromodiphenyl ether",Brc1ccc(Oc2ccc(Br)cc2Br)cc1,Brc1ccc(Oc2ccc(Br)cc2Br)cc1,UPNBETHEXPIWQX-UHFFFAOYSA-N,UPNBETHEXPIWQX,UPNBETHEXPIWQX,UPNBETHEXPIWQX,UPNBETHEXPIWQX,-3.5448444065774347,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,16,406.899,4,3,SANDER-41635;SANDER-41636;SANDER-41637;SANDER-41638;SANDER-41639,3683;2564;2468,10.1016/J.ECOENV.2017.07.024;10.1021/JE050308B;10.1016/J.ATMOSENV.2005.05.029,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
UXFSPRAGHGMRSQ,2-isobutyl-3-methoxypyrazine,COc1nccnc1CC(C)C,COc1nccnc1CC(C)C,UXFSPRAGHGMRSQ-UHFFFAOYSA-N,UXFSPRAGHGMRSQ,UXFSPRAGHGMRSQ,UXFSPRAGHGMRSQ,UXFSPRAGHGMRSQ,-3.628908592471273,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,12,166.224,2,2,SANDER-27066;SANDER-27067,1922;755,10.1016/S1387-3806(02)00927-2;10.1021/JF60178A004,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
UZYYBZNZSSNYSA,"2,3,6-trichloromethylbenzene",Cc1c(Cl)ccc(Cl)c1Cl,Cc1c(Cl)ccc(Cl)c1Cl,UZYYBZNZSSNYSA-UHFFFAOYSA-N,UZYYBZNZSSNYSA,UZYYBZNZSSNYSA,UZYYBZNZSSNYSA,UZYYBZNZSSNYSA,-1.6559406699833308,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,10,195.476,1,1,SANDER-34986,1139,10.1016/0045-6535(85)90029-3,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,
VEFNQGLEDJPUJF,pentabromomethoxybenzene,COc1c(Br)c(Br)c(Br)c(Br)c1Br,COc1c(Br)c(Br)c(Br)c(Br)c1Br,VEFNQGLEDJPUJF-UHFFFAOYSA-N,VEFNQGLEDJPUJF,VEFNQGLEDJPUJF,VEFNQGLEDJPUJF,VEFNQGLEDJPUJF,-4.630621342972727,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,13,502.62,1,1,SANDER-41500,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
VGQXTTSVLMQFHM,peroxyacetyl nitrate,CC(=O)OO[N+](=O)[O-],CC(=O)OO[N+](=O)[O-],VGQXTTSVLMQFHM-UHFFFAOYSA-N,VGQXTTSVLMQFHM,VGQXTTSVLMQFHM,VGQXTTSVLMQFHM,VGQXTTSVLMQFHM,-2.5121613255171438,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,8,121.048,3,3,SANDER-27782;SANDER-27783;SANDER-27784;SANDER-27785;SANDER-27786,3769;3531;502,10.5194/ACP-23-311-2023;10.1016/S1352-2310(00)00132-1;10.1007/BF00115778,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,
VHNPZYZQKWIWOD,"2,2',4,4',5,6'-hexabromodiphenyl ether",Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,VHNPZYZQKWIWOD-UHFFFAOYSA-N,VHNPZYZQKWIWOD,VHNPZYZQKWIWOD,VHNPZYZQKWIWOD,VHNPZYZQKWIWOD,-5.800177489354709,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,19,643.587,2,2,SANDER-41810;SANDER-41811,3683;2468,10.1016/J.ECOENV.2017.07.024;10.1016/J.ATMOSENV.2005.05.029,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
VIONGDJUYAYOPU,"1H,1H,2H,2H-perfluorooctane sulfonic acid",O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VIONGDJUYAYOPU-UHFFFAOYSA-N,VIONGDJUYAYOPU,VIONGDJUYAYOPU,VIONGDJUYAYOPU,VIONGDJUYAYOPU,-0.9774670142527602,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,25,428.1659999999998,1,1,SANDER-43973,3939,10.1016/J.HAZL.2022.100070,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
VISJRVXHPNMYRH,"1,2-dichloro-4-methoxybenzene",COc1ccc(Cl)c(Cl)c1,COc1ccc(Cl)c(Cl)c1,VISJRVXHPNMYRH-UHFFFAOYSA-N,VISJRVXHPNMYRH,VISJRVXHPNMYRH,VISJRVXHPNMYRH,VISJRVXHPNMYRH,-1.852724968524944,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,10,177.03,1,1,SANDER-38166,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,
VJZRCIYSYVGDMU,"1,4,6,7-tetrachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,VJZRCIYSYVGDMU-UHFFFAOYSA-N,VJZRCIYSYVGDMU,VJZRCIYSYVGDMU,VJZRCIYSYVGDMU,VJZRCIYSYVGDMU,-3.2169719815591824,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,14,265.95399999999995,1,1,SANDER-35239,3732,10.1016/J.ATMOSENV.2016.10.009,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
VNVBOBJSRGZDCW,PFBHA-ethanedial,Fc1c(F)c(F)c(CON=CC=NOCc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,Fc1c(F)c(F)c(CON=CC=NOCc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,VNVBOBJSRGZDCW-UHFFFAOYSA-N,VNVBOBJSRGZDCW,VNVBOBJSRGZDCW,VNVBOBJSRGZDCW,VNVBOBJSRGZDCW,-2.1805973935431964,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,30,448.2160000000001,1,1,SANDER-32475,2497,10.1021/JE025545I,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
VNWPJWLGZUDTBZ,PFBHA-3-hydroxy-3-methyl-2-butanone,CC(=NOCc1c(F)c(F)c(F)c(F)c1F)C(C)(C)O,CC(=NOCc1c(F)c(F)c(F)c(F)c1F)C(C)(C)O,VNWPJWLGZUDTBZ-UHFFFAOYSA-N,VNWPJWLGZUDTBZ,VNWPJWLGZUDTBZ,VNWPJWLGZUDTBZ,VNWPJWLGZUDTBZ,-2.010150095313052,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,20,297.223,1,1,SANDER-32477,2497,10.1021/JE025545I,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
VOGSDFLJZPNWHY,"2,2-difluoroethanol",OCC(F)F,OCC(F)F,VOGSDFLJZPNWHY-UHFFFAOYSA-N,VOGSDFLJZPNWHY,VOGSDFLJZPNWHY,VOGSDFLJZPNWHY,VOGSDFLJZPNWHY,-4.581218994593421,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,5,82.04899999999999,1,1,SANDER-31936,3526,10.1021/JE900711H,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,
VQSNXLCFFHGXTI,"1,4,5-trichloronaphthalene",Clc1ccc(Cl)c2c(Cl)cccc12,Clc1ccc(Cl)c2c(Cl)cccc12,VQSNXLCFFHGXTI-UHFFFAOYSA-N,VQSNXLCFFHGXTI,VQSNXLCFFHGXTI,VQSNXLCFFHGXTI,VQSNXLCFFHGXTI,-3.73352344944536,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,13,231.509,1,1,SANDER-35220,3732,10.1016/J.ATMOSENV.2016.10.009,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
VVAAXDBMZVCVPA,"1,2,10,11-tetrachloroundecane",ClCC(Cl)CCCCCCCC(Cl)CCl,ClCC(Cl)CCCCCCCC(Cl)CCl,VVAAXDBMZVCVPA-UHFFFAOYSA-N,VVAAXDBMZVCVPA,VVAAXDBMZVCVPA,VVAAXDBMZVCVPA,VVAAXDBMZVCVPA,-3.5448444065774347,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,15,294.093,1,1,SANDER-33683,982,10.1002/ETC.5620170709,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
VVJKKWFAADXIJK,2-propen-1-amine,C=CCN,C=CCN,VVJKKWFAADXIJK-UHFFFAOYSA-N,VVJKKWFAADXIJK,VVJKKWFAADXIJK,VVJKKWFAADXIJK,VVJKKWFAADXIJK,-4.630621342972727,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,4,57.09599999999999,1,1,SANDER-25333,3685,10.1021/ACS.JPCA.5B05174,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False,
VXBHNYIEBLRXAW,"1,2,9,10-tetrachlorodecane",ClCC(Cl)CCCCCCC(Cl)CCl,ClCC(Cl)CCCCCCC(Cl)CCl,VXBHNYIEBLRXAW-UHFFFAOYSA-N,VXBHNYIEBLRXAW,VXBHNYIEBLRXAW,VXBHNYIEBLRXAW,VXBHNYIEBLRXAW,-2.9228405979354397,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,14,280.066,1,1,SANDER-33674,982,10.1002/ETC.5620170709,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
VZRSUQWPXPUWCS,"4-bromo-2,3,6-trichloro-1-methoxybenzene",COc1c(Cl)cc(Br)c(Cl)c1Cl,COc1c(Cl)cc(Br)c(Cl)c1Cl,VZRSUQWPXPUWCS-UHFFFAOYSA-N,VZRSUQWPXPUWCS,VZRSUQWPXPUWCS,VZRSUQWPXPUWCS,VZRSUQWPXPUWCS,-1.9021273169042503,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,12,290.371,1,1,SANDER-42157,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
WCJYTPVNMWIZCG,xylylcarb,CNC(=O)Oc1ccc(C)c(C)c1,CNC(=O)Oc1ccc(C)c(C)c1,WCJYTPVNMWIZCG-UHFFFAOYSA-N,WCJYTPVNMWIZCG,WCJYTPVNMWIZCG,WCJYTPVNMWIZCG,WCJYTPVNMWIZCG,-7.303237710857214,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,13,179.219,1,1,SANDER-26790,2538,10.1584/JPESTICS.18.3_201,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,
WCVOGSZTONGSQY,"1,3,5-trichloro-2-methoxybenzene",COc1c(Cl)cc(Cl)cc1Cl,COc1c(Cl)cc(Cl)cc1Cl,WCVOGSZTONGSQY-UHFFFAOYSA-N,WCVOGSZTONGSQY,WCVOGSZTONGSQY,WCVOGSZTONGSQY,WCVOGSZTONGSQY,-1.442045696106648,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,11,211.475,3,3,SANDER-38176;SANDER-38177;SANDER-38178,3719;3118;1524,10.1021/ACS.EST.1C07882;10.1016/J.CHROMA.2004.12.027;10.1007/S002160101077,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
WDRCOFFEZVLCLX,"2,3-dibromo-5,6-dichloro-1-methoxybenzene",COc1c(Cl)c(Cl)cc(Br)c1Br,COc1c(Cl)c(Cl)cc(Br)c1Br,WDRCOFFEZVLCLX-UHFFFAOYSA-N,WDRCOFFEZVLCLX,WDRCOFFEZVLCLX,WDRCOFFEZVLCLX,WDRCOFFEZVLCLX,-1.846249658720261,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,12,334.8219999999999,1,1,SANDER-42167,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
WDWNMIBWWPZNJK,"1H,2H-perfluoro-1-iodooct-1-ene",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/I,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/I,WDWNMIBWWPZNJK-OWOJBTEDSA-N,WDWNMIBWWPZNJK,WDWNMIBWWPZNJK,WDWNMIBWWPZNJK,WDWNMIBWWPZNJK,-0.434578546055114,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,22,471.9819999999999,1,1,SANDER-42507,3939,10.1016/J.HAZL.2022.100070,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,
WHHGLZMJPXIBIX,decabromodiphenyl ether,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,WHHGLZMJPXIBIX-UHFFFAOYSA-N,WHHGLZMJPXIBIX,WHHGLZMJPXIBIX,WHHGLZMJPXIBIX,WHHGLZMJPXIBIX,-6.343123108603918,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,23,959.171,2,2,SANDER-41870;SANDER-41871,3683;2468,10.1016/J.ECOENV.2017.07.024;10.1016/J.ATMOSENV.2005.05.029,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
WHPVYXDFIXRKLN,"2,2',4,4',5-pentabromodiphenyl ether",Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,WHPVYXDFIXRKLN-UHFFFAOYSA-N,WHPVYXDFIXRKLN,WHPVYXDFIXRKLN,WHPVYXDFIXRKLN,WHPVYXDFIXRKLN,-4.870853317160879,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,18,564.691,4,3,SANDER-41726;SANDER-41727;SANDER-41728;SANDER-41729;SANDER-41730,3683;2564;2468,10.1016/J.ECOENV.2017.07.024;10.1021/JE050308B;10.1016/J.ATMOSENV.2005.05.029,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,
WHRDPXDGAMJNGH,"2,6-dibromo-4-chloro-1-methoxybenzene",COc1c(Br)cc(Cl)cc1Br,COc1c(Br)cc(Cl)cc1Br,WHRDPXDGAMJNGH-UHFFFAOYSA-N,WHRDPXDGAMJNGH,WHRDPXDGAMJNGH,WHRDPXDGAMJNGH,WHRDPXDGAMJNGH,-2.135701876657686,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,11,300.37699999999995,2,2,SANDER-42163;SANDER-42164,3118;1524,10.1016/J.CHROMA.2004.12.027;10.1007/S002160101077,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
WMMFIDNWZNCBCT,"1,2,4,5-tetrachloro-3-methoxybenzene",COc1c(Cl)c(Cl)cc(Cl)c1Cl,COc1c(Cl)c(Cl)cc(Cl)c1Cl,WMMFIDNWZNCBCT-UHFFFAOYSA-N,WMMFIDNWZNCBCT,WMMFIDNWZNCBCT,WMMFIDNWZNCBCT,WMMFIDNWZNCBCT,-1.227029652927254,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,12,245.92,1,1,SANDER-38182,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
WNYADZVDBIBLJJ,N-nitrosopyrrolidine,O=NN1CCCC1,O=NN1CCCC1,WNYADZVDBIBLJJ-UHFFFAOYSA-N,WNYADZVDBIBLJJ,WNYADZVDBIBLJJ,WNYADZVDBIBLJJ,WNYADZVDBIBLJJ,-7.599347343229355,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,7,100.121,1,1,SANDER-27048;SANDER-27049,3080,10.1016/0300-483X(82)90093-2,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False,
WQZKKVJFBZPJSU,3-pentyl nitrate,CCC(CC)O[N+](=O)[O-],CCC(CC)O[N+](=O)[O-],WQZKKVJFBZPJSU-UHFFFAOYSA-N,WQZKKVJFBZPJSU,WQZKKVJFBZPJSU,WQZKKVJFBZPJSU,WQZKKVJFBZPJSU,-1.3288483437607428,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,9,133.147,1,1,SANDER-27502,1024,10.1016/S0045-6535(98)00159-3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
WUOACPNHFRMFPN,2-(4-methyl-3-cyclohexen-1-yl)-2-propanol,CC1=CCC(C(C)(C)O)CC1,CC1=CCC(C(C)(C)O)CC1,WUOACPNHFRMFPN-UHFFFAOYSA-N,WUOACPNHFRMFPN,WUOACPNHFRMFPN,WUOACPNHFRMFPN,WUOACPNHFRMFPN,-5.508449734897895,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,11,154.253,1,1,SANDER-24114,2124,10.1016/J.CHEMOSPHERE.2005.05.003,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
WXCMHFPAUCOJIG,musk ketone,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,WXCMHFPAUCOJIG-UHFFFAOYSA-N,WXCMHFPAUCOJIG,WXCMHFPAUCOJIG,WXCMHFPAUCOJIG,WXCMHFPAUCOJIG,-5.281532589579175,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,21,294.307,1,1,SANDER-31322,3014,10.1021/JE300954S,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
WYLDWCYZCFRVRH,"1,2,4,5,7-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,WYLDWCYZCFRVRH-UHFFFAOYSA-N,WYLDWCYZCFRVRH,WYLDWCYZCFRVRH,WYLDWCYZCFRVRH,WYLDWCYZCFRVRH,-3.197329797674128,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,15,300.399,1,1,SANDER-35244,3732,10.1016/J.ATMOSENV.2016.10.009,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
XGXUGXPKRBQINS,"1,5-dibromo-2-methoxybenzene",COc1ccc(Br)cc1Br,COc1ccc(Br)cc1Br,XGXUGXPKRBQINS-UHFFFAOYSA-N,XGXUGXPKRBQINS,XGXUGXPKRBQINS,XGXUGXPKRBQINS,XGXUGXPKRBQINS,-3.141525290295802,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,10,265.932,1,1,SANDER-41493,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
XTBXSCIWOVSSGB,"2H,2H-perfluorodecanoic acid",O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XTBXSCIWOVSSGB-UHFFFAOYSA-N,XTBXSCIWOVSSGB,XTBXSCIWOVSSGB,XTBXSCIWOVSSGB,XTBXSCIWOVSSGB,-0.2151376507207325,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,29,478.09799999999984,1,1,SANDER-32115,3939,10.1016/J.HAZL.2022.100070,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
XYBSIYMGXVUVGY,"2,2',4,4'-tetrabromodiphenyl ether",Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,XYBSIYMGXVUVGY-UHFFFAOYSA-N,XYBSIYMGXVUVGY,XYBSIYMGXVUVGY,XYBSIYMGXVUVGY,XYBSIYMGXVUVGY,-4.548110664011599,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,17,485.795,4,3,SANDER-41662;SANDER-41663;SANDER-41664;SANDER-41665;SANDER-41666,3683;2564;2468,10.1016/J.ECOENV.2017.07.024;10.1021/JE050308B;10.1016/J.ATMOSENV.2005.05.029,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
