candidate_id,candidate_name,candidate_smiles,source,match_type,match_value,source_row,source_smiles,source_connectivity_key
KPOZENRUJCHWOA,"1,2,4,5,6-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,teacher_abraham,canonical_tautomer_key,KPOZENRUJCHWOA,3154,Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,KPOZENRUJCHWOA
KZLMCDNAVVJKPX,"1,3-dichloro-2-methoxybenzene",COc1c(Cl)cccc1Cl,teacher_abraham,full_inchi_key,KZLMCDNAVVJKPX-UHFFFAOYSA-N,3285,COc1c(Cl)cccc1Cl,KZLMCDNAVVJKPX
KZLMCDNAVVJKPX,"1,3-dichloro-2-methoxybenzene",COc1c(Cl)cccc1Cl,teacher_abraham,connectivity_key,KZLMCDNAVVJKPX,3285,COc1c(Cl)cccc1Cl,KZLMCDNAVVJKPX
KZLMCDNAVVJKPX,"1,3-dichloro-2-methoxybenzene",COc1c(Cl)cccc1Cl,teacher_abraham,fragment_parent_key,KZLMCDNAVVJKPX,3285,COc1c(Cl)cccc1Cl,KZLMCDNAVVJKPX
KZLMCDNAVVJKPX,"1,3-dichloro-2-methoxybenzene",COc1c(Cl)cccc1Cl,teacher_abraham,uncharged_parent_key,KZLMCDNAVVJKPX,3285,COc1c(Cl)cccc1Cl,KZLMCDNAVVJKPX
KZLMCDNAVVJKPX,"1,3-dichloro-2-methoxybenzene",COc1c(Cl)cccc1Cl,teacher_abraham,canonical_tautomer_key,KZLMCDNAVVJKPX,3285,COc1c(Cl)cccc1Cl,KZLMCDNAVVJKPX
LBCOXKFWBDTJTF,"1,2,4,7,8-pentachloronaphthalene",Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,teacher_abraham,full_inchi_key,LBCOXKFWBDTJTF-UHFFFAOYSA-N,3311,Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,LBCOXKFWBDTJTF
LBCOXKFWBDTJTF,"1,2,4,7,8-pentachloronaphthalene",Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,teacher_abraham,connectivity_key,LBCOXKFWBDTJTF,3311,Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,LBCOXKFWBDTJTF
LBCOXKFWBDTJTF,"1,2,4,7,8-pentachloronaphthalene",Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,teacher_abraham,fragment_parent_key,LBCOXKFWBDTJTF,3311,Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,LBCOXKFWBDTJTF
LBCOXKFWBDTJTF,"1,2,4,7,8-pentachloronaphthalene",Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,teacher_abraham,uncharged_parent_key,LBCOXKFWBDTJTF,3311,Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,LBCOXKFWBDTJTF
LBCOXKFWBDTJTF,"1,2,4,7,8-pentachloronaphthalene",Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,teacher_abraham,canonical_tautomer_key,LBCOXKFWBDTJTF,3311,Clc1ccc2c(Cl)cc(Cl)c(Cl)c2c1Cl,LBCOXKFWBDTJTF
LITCKAVLJAKHOE,"1,4,5,8-tetrachloronaphthalene",Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,teacher_abraham,full_inchi_key,LITCKAVLJAKHOE-UHFFFAOYSA-N,3400,Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,LITCKAVLJAKHOE
LITCKAVLJAKHOE,"1,4,5,8-tetrachloronaphthalene",Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,teacher_abraham,connectivity_key,LITCKAVLJAKHOE,3400,Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,LITCKAVLJAKHOE
LITCKAVLJAKHOE,"1,4,5,8-tetrachloronaphthalene",Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,teacher_abraham,fragment_parent_key,LITCKAVLJAKHOE,3400,Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,LITCKAVLJAKHOE
LITCKAVLJAKHOE,"1,4,5,8-tetrachloronaphthalene",Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,teacher_abraham,uncharged_parent_key,LITCKAVLJAKHOE,3400,Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,LITCKAVLJAKHOE
LITCKAVLJAKHOE,"1,4,5,8-tetrachloronaphthalene",Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,teacher_abraham,canonical_tautomer_key,LITCKAVLJAKHOE,3400,Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,LITCKAVLJAKHOE
MEUKEBNAABNAEX,methyl hydroperoxide,COO,teacher_abraham,full_inchi_key,MEUKEBNAABNAEX-UHFFFAOYSA-N,3724,COO,MEUKEBNAABNAEX
MEUKEBNAABNAEX,methyl hydroperoxide,COO,teacher_abraham,connectivity_key,MEUKEBNAABNAEX,3724,COO,MEUKEBNAABNAEX
MEUKEBNAABNAEX,methyl hydroperoxide,COO,teacher_abraham,fragment_parent_key,MEUKEBNAABNAEX,3724,COO,MEUKEBNAABNAEX
MEUKEBNAABNAEX,methyl hydroperoxide,COO,teacher_abraham,uncharged_parent_key,MEUKEBNAABNAEX,3724,COO,MEUKEBNAABNAEX
MEUKEBNAABNAEX,methyl hydroperoxide,COO,teacher_abraham,canonical_tautomer_key,MEUKEBNAABNAEX,3724,COO,MEUKEBNAABNAEX
MMHZKSMAFILONG,"1,2,5-trichloronaphthalene",Clc1ccc2c(Cl)cccc2c1Cl,teacher_abraham,full_inchi_key,MMHZKSMAFILONG-UHFFFAOYSA-N,3797,Clc1ccc2c(Cl)cccc2c1Cl,MMHZKSMAFILONG
MMHZKSMAFILONG,"1,2,5-trichloronaphthalene",Clc1ccc2c(Cl)cccc2c1Cl,teacher_abraham,connectivity_key,MMHZKSMAFILONG,3797,Clc1ccc2c(Cl)cccc2c1Cl,MMHZKSMAFILONG
MMHZKSMAFILONG,"1,2,5-trichloronaphthalene",Clc1ccc2c(Cl)cccc2c1Cl,teacher_abraham,fragment_parent_key,MMHZKSMAFILONG,3797,Clc1ccc2c(Cl)cccc2c1Cl,MMHZKSMAFILONG
MMHZKSMAFILONG,"1,2,5-trichloronaphthalene",Clc1ccc2c(Cl)cccc2c1Cl,teacher_abraham,uncharged_parent_key,MMHZKSMAFILONG,3797,Clc1ccc2c(Cl)cccc2c1Cl,MMHZKSMAFILONG
MMHZKSMAFILONG,"1,2,5-trichloronaphthalene",Clc1ccc2c(Cl)cccc2c1Cl,teacher_abraham,canonical_tautomer_key,MMHZKSMAFILONG,3797,Clc1ccc2c(Cl)cccc2c1Cl,MMHZKSMAFILONG
NDZIBNJHNBUHKW,"1,2,3,4,5,6,7-heptachloronaphthalene",Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,full_inchi_key,NDZIBNJHNBUHKW-UHFFFAOYSA-N,4002,Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,NDZIBNJHNBUHKW
NDZIBNJHNBUHKW,"1,2,3,4,5,6,7-heptachloronaphthalene",Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,connectivity_key,NDZIBNJHNBUHKW,4002,Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,NDZIBNJHNBUHKW
NDZIBNJHNBUHKW,"1,2,3,4,5,6,7-heptachloronaphthalene",Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,fragment_parent_key,NDZIBNJHNBUHKW,4002,Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,NDZIBNJHNBUHKW
NDZIBNJHNBUHKW,"1,2,3,4,5,6,7-heptachloronaphthalene",Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,uncharged_parent_key,NDZIBNJHNBUHKW,4002,Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,NDZIBNJHNBUHKW
NDZIBNJHNBUHKW,"1,2,3,4,5,6,7-heptachloronaphthalene",Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,canonical_tautomer_key,NDZIBNJHNBUHKW,4002,Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,NDZIBNJHNBUHKW
NMRPBPVERJPACX,3-octanol,CCCCCC(O)CC,teacher_abraham,full_inchi_key,NMRPBPVERJPACX-UHFFFAOYSA-N,4119,CCCCCC(O)CC,NMRPBPVERJPACX
NMRPBPVERJPACX,3-octanol,CCCCCC(O)CC,teacher_abraham,connectivity_key,NMRPBPVERJPACX,4119,CCCCCC(O)CC,NMRPBPVERJPACX
NMRPBPVERJPACX,3-octanol,CCCCCC(O)CC,teacher_abraham,fragment_parent_key,NMRPBPVERJPACX,4119,CCCCCC(O)CC,NMRPBPVERJPACX
NMRPBPVERJPACX,3-octanol,CCCCCC(O)CC,teacher_abraham,uncharged_parent_key,NMRPBPVERJPACX,4119,CCCCCC(O)CC,NMRPBPVERJPACX
NMRPBPVERJPACX,3-octanol,CCCCCC(O)CC,teacher_abraham,canonical_tautomer_key,NMRPBPVERJPACX,4119,CCCCCC(O)CC,NMRPBPVERJPACX
ONUFSRWQCKNVSL,decafluorobiphenyl,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,teacher_abraham,full_inchi_key,ONUFSRWQCKNVSL-UHFFFAOYSA-N,4450,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,ONUFSRWQCKNVSL
ONUFSRWQCKNVSL,decafluorobiphenyl,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,teacher_abraham,connectivity_key,ONUFSRWQCKNVSL,4450,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,ONUFSRWQCKNVSL
ONUFSRWQCKNVSL,decafluorobiphenyl,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,teacher_abraham,fragment_parent_key,ONUFSRWQCKNVSL,4450,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,ONUFSRWQCKNVSL
ONUFSRWQCKNVSL,decafluorobiphenyl,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,teacher_abraham,uncharged_parent_key,ONUFSRWQCKNVSL,4450,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,ONUFSRWQCKNVSL
ONUFSRWQCKNVSL,decafluorobiphenyl,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,teacher_abraham,canonical_tautomer_key,ONUFSRWQCKNVSL,4450,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,ONUFSRWQCKNVSL
OTFNCXLUCRUNCH,"1,2,4-trichloro-3-methoxybenzene",COc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,full_inchi_key,OTFNCXLUCRUNCH-UHFFFAOYSA-N,4512,COc1c(Cl)ccc(Cl)c1Cl,OTFNCXLUCRUNCH
OTFNCXLUCRUNCH,"1,2,4-trichloro-3-methoxybenzene",COc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,connectivity_key,OTFNCXLUCRUNCH,4512,COc1c(Cl)ccc(Cl)c1Cl,OTFNCXLUCRUNCH
OTFNCXLUCRUNCH,"1,2,4-trichloro-3-methoxybenzene",COc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,fragment_parent_key,OTFNCXLUCRUNCH,4512,COc1c(Cl)ccc(Cl)c1Cl,OTFNCXLUCRUNCH
OTFNCXLUCRUNCH,"1,2,4-trichloro-3-methoxybenzene",COc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,uncharged_parent_key,OTFNCXLUCRUNCH,4512,COc1c(Cl)ccc(Cl)c1Cl,OTFNCXLUCRUNCH
OTFNCXLUCRUNCH,"1,2,4-trichloro-3-methoxybenzene",COc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,canonical_tautomer_key,OTFNCXLUCRUNCH,4512,COc1c(Cl)ccc(Cl)c1Cl,OTFNCXLUCRUNCH
OTTCXKPQKOLSJN,"1,3,5,7-tetrachloronaphthalene",Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,teacher_abraham,full_inchi_key,OTTCXKPQKOLSJN-UHFFFAOYSA-N,4517,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,OTTCXKPQKOLSJN
OTTCXKPQKOLSJN,"1,3,5,7-tetrachloronaphthalene",Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,teacher_abraham,connectivity_key,OTTCXKPQKOLSJN,4517,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,OTTCXKPQKOLSJN
OTTCXKPQKOLSJN,"1,3,5,7-tetrachloronaphthalene",Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,teacher_abraham,fragment_parent_key,OTTCXKPQKOLSJN,4517,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,OTTCXKPQKOLSJN
OTTCXKPQKOLSJN,"1,3,5,7-tetrachloronaphthalene",Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,teacher_abraham,uncharged_parent_key,OTTCXKPQKOLSJN,4517,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,OTTCXKPQKOLSJN
OTTCXKPQKOLSJN,"1,3,5,7-tetrachloronaphthalene",Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,teacher_abraham,canonical_tautomer_key,OTTCXKPQKOLSJN,4517,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,OTTCXKPQKOLSJN
PGCDNPCENWGYMA,"1,2,3,4,5,8-hexachloronaphthalene",Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,teacher_abraham,full_inchi_key,PGCDNPCENWGYMA-UHFFFAOYSA-N,4662,Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,PGCDNPCENWGYMA
PGCDNPCENWGYMA,"1,2,3,4,5,8-hexachloronaphthalene",Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,teacher_abraham,connectivity_key,PGCDNPCENWGYMA,4662,Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,PGCDNPCENWGYMA
PGCDNPCENWGYMA,"1,2,3,4,5,8-hexachloronaphthalene",Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,teacher_abraham,fragment_parent_key,PGCDNPCENWGYMA,4662,Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,PGCDNPCENWGYMA
PGCDNPCENWGYMA,"1,2,3,4,5,8-hexachloronaphthalene",Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,teacher_abraham,uncharged_parent_key,PGCDNPCENWGYMA,4662,Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,PGCDNPCENWGYMA
PGCDNPCENWGYMA,"1,2,3,4,5,8-hexachloronaphthalene",Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,teacher_abraham,canonical_tautomer_key,PGCDNPCENWGYMA,4662,Clc1c(Cl)c(Cl)c2c(Cl)ccc(Cl)c2c1Cl,PGCDNPCENWGYMA
PLDWAJLZAAHOGG,1-bromo-3-methoxybenzene,COc1cccc(Br)c1,teacher_abraham,full_inchi_key,PLDWAJLZAAHOGG-UHFFFAOYSA-N,4736,COc1cccc(Br)c1,PLDWAJLZAAHOGG
PLDWAJLZAAHOGG,1-bromo-3-methoxybenzene,COc1cccc(Br)c1,teacher_abraham,connectivity_key,PLDWAJLZAAHOGG,4736,COc1cccc(Br)c1,PLDWAJLZAAHOGG
PLDWAJLZAAHOGG,1-bromo-3-methoxybenzene,COc1cccc(Br)c1,teacher_abraham,fragment_parent_key,PLDWAJLZAAHOGG,4736,COc1cccc(Br)c1,PLDWAJLZAAHOGG
PLDWAJLZAAHOGG,1-bromo-3-methoxybenzene,COc1cccc(Br)c1,teacher_abraham,uncharged_parent_key,PLDWAJLZAAHOGG,4736,COc1cccc(Br)c1,PLDWAJLZAAHOGG
PLDWAJLZAAHOGG,1-bromo-3-methoxybenzene,COc1cccc(Br)c1,teacher_abraham,canonical_tautomer_key,PLDWAJLZAAHOGG,4736,COc1cccc(Br)c1,PLDWAJLZAAHOGG
PPXUHEORWJQRHJ,ethyl 3-methylbutanoate,CCOC(=O)CC(C)C,teacher_abraham,full_inchi_key,PPXUHEORWJQRHJ-UHFFFAOYSA-N,4795,CCOC(=O)CC(C)C,PPXUHEORWJQRHJ
PPXUHEORWJQRHJ,ethyl 3-methylbutanoate,CCOC(=O)CC(C)C,teacher_abraham,connectivity_key,PPXUHEORWJQRHJ,4795,CCOC(=O)CC(C)C,PPXUHEORWJQRHJ
PPXUHEORWJQRHJ,ethyl 3-methylbutanoate,CCOC(=O)CC(C)C,teacher_abraham,fragment_parent_key,PPXUHEORWJQRHJ,4795,CCOC(=O)CC(C)C,PPXUHEORWJQRHJ
PPXUHEORWJQRHJ,ethyl 3-methylbutanoate,CCOC(=O)CC(C)C,teacher_abraham,uncharged_parent_key,PPXUHEORWJQRHJ,4795,CCOC(=O)CC(C)C,PPXUHEORWJQRHJ
PPXUHEORWJQRHJ,ethyl 3-methylbutanoate,CCOC(=O)CC(C)C,teacher_abraham,canonical_tautomer_key,PPXUHEORWJQRHJ,4795,CCOC(=O)CC(C)C,PPXUHEORWJQRHJ
PSINWXIDJYEXLO,"2,3-diethyl-5-methylpyrazine",CCc1ncc(C)nc1CC,teacher_abraham,full_inchi_key,PSINWXIDJYEXLO-UHFFFAOYSA-N,4824,CCc1ncc(C)nc1CC,PSINWXIDJYEXLO
PSINWXIDJYEXLO,"2,3-diethyl-5-methylpyrazine",CCc1ncc(C)nc1CC,teacher_abraham,connectivity_key,PSINWXIDJYEXLO,4824,CCc1ncc(C)nc1CC,PSINWXIDJYEXLO
PSINWXIDJYEXLO,"2,3-diethyl-5-methylpyrazine",CCc1ncc(C)nc1CC,teacher_abraham,fragment_parent_key,PSINWXIDJYEXLO,4824,CCc1ncc(C)nc1CC,PSINWXIDJYEXLO
PSINWXIDJYEXLO,"2,3-diethyl-5-methylpyrazine",CCc1ncc(C)nc1CC,teacher_abraham,uncharged_parent_key,PSINWXIDJYEXLO,4824,CCc1ncc(C)nc1CC,PSINWXIDJYEXLO
PSINWXIDJYEXLO,"2,3-diethyl-5-methylpyrazine",CCc1ncc(C)nc1CC,teacher_abraham,canonical_tautomer_key,PSINWXIDJYEXLO,4824,CCc1ncc(C)nc1CC,PSINWXIDJYEXLO
PVFOMCVHYWHZJE,trichloroacetylchloride,O=C(Cl)C(Cl)(Cl)Cl,teacher_abraham,full_inchi_key,PVFOMCVHYWHZJE-UHFFFAOYSA-N,4861,O=C(Cl)C(Cl)(Cl)Cl,PVFOMCVHYWHZJE
PVFOMCVHYWHZJE,trichloroacetylchloride,O=C(Cl)C(Cl)(Cl)Cl,teacher_abraham,connectivity_key,PVFOMCVHYWHZJE,4861,O=C(Cl)C(Cl)(Cl)Cl,PVFOMCVHYWHZJE
PVFOMCVHYWHZJE,trichloroacetylchloride,O=C(Cl)C(Cl)(Cl)Cl,teacher_abraham,fragment_parent_key,PVFOMCVHYWHZJE,4861,O=C(Cl)C(Cl)(Cl)Cl,PVFOMCVHYWHZJE
PVFOMCVHYWHZJE,trichloroacetylchloride,O=C(Cl)C(Cl)(Cl)Cl,teacher_abraham,uncharged_parent_key,PVFOMCVHYWHZJE,4861,O=C(Cl)C(Cl)(Cl)Cl,PVFOMCVHYWHZJE
PVFOMCVHYWHZJE,trichloroacetylchloride,O=C(Cl)C(Cl)(Cl)Cl,teacher_abraham,canonical_tautomer_key,PVFOMCVHYWHZJE,4861,O=C(Cl)C(Cl)(Cl)Cl,PVFOMCVHYWHZJE
QGRPVMLBTFGQDQ,1-chloro-2-methoxybenzene,COc1ccccc1Cl,teacher_abraham,full_inchi_key,QGRPVMLBTFGQDQ-UHFFFAOYSA-N,5015,COc1ccccc1Cl,QGRPVMLBTFGQDQ
QGRPVMLBTFGQDQ,1-chloro-2-methoxybenzene,COc1ccccc1Cl,teacher_abraham,connectivity_key,QGRPVMLBTFGQDQ,5015,COc1ccccc1Cl,QGRPVMLBTFGQDQ
QGRPVMLBTFGQDQ,1-chloro-2-methoxybenzene,COc1ccccc1Cl,teacher_abraham,fragment_parent_key,QGRPVMLBTFGQDQ,5015,COc1ccccc1Cl,QGRPVMLBTFGQDQ
QGRPVMLBTFGQDQ,1-chloro-2-methoxybenzene,COc1ccccc1Cl,teacher_abraham,uncharged_parent_key,QGRPVMLBTFGQDQ,5015,COc1ccccc1Cl,QGRPVMLBTFGQDQ
QGRPVMLBTFGQDQ,1-chloro-2-methoxybenzene,COc1ccccc1Cl,teacher_abraham,canonical_tautomer_key,QGRPVMLBTFGQDQ,5015,COc1ccccc1Cl,QGRPVMLBTFGQDQ
QJPJQTDYNZXKQF,1-bromo-4-methoxybenzene,COc1ccc(Br)cc1,teacher_abraham,full_inchi_key,QJPJQTDYNZXKQF-UHFFFAOYSA-N,5057,COc1ccc(Br)cc1,QJPJQTDYNZXKQF
QJPJQTDYNZXKQF,1-bromo-4-methoxybenzene,COc1ccc(Br)cc1,teacher_abraham,connectivity_key,QJPJQTDYNZXKQF,5057,COc1ccc(Br)cc1,QJPJQTDYNZXKQF
QJPJQTDYNZXKQF,1-bromo-4-methoxybenzene,COc1ccc(Br)cc1,teacher_abraham,fragment_parent_key,QJPJQTDYNZXKQF,5057,COc1ccc(Br)cc1,QJPJQTDYNZXKQF
QJPJQTDYNZXKQF,1-bromo-4-methoxybenzene,COc1ccc(Br)cc1,teacher_abraham,uncharged_parent_key,QJPJQTDYNZXKQF,5057,COc1ccc(Br)cc1,QJPJQTDYNZXKQF
QJPJQTDYNZXKQF,1-bromo-4-methoxybenzene,COc1ccc(Br)cc1,teacher_abraham,canonical_tautomer_key,QJPJQTDYNZXKQF,5057,COc1ccc(Br)cc1,QJPJQTDYNZXKQF
QKMNFFSBZRGHDJ,"1,4-dichloro-2-methoxybenzene",COc1cc(Cl)ccc1Cl,teacher_abraham,full_inchi_key,QKMNFFSBZRGHDJ-UHFFFAOYSA-N,5067,COc1cc(Cl)ccc1Cl,QKMNFFSBZRGHDJ
QKMNFFSBZRGHDJ,"1,4-dichloro-2-methoxybenzene",COc1cc(Cl)ccc1Cl,teacher_abraham,connectivity_key,QKMNFFSBZRGHDJ,5067,COc1cc(Cl)ccc1Cl,QKMNFFSBZRGHDJ
QKMNFFSBZRGHDJ,"1,4-dichloro-2-methoxybenzene",COc1cc(Cl)ccc1Cl,teacher_abraham,fragment_parent_key,QKMNFFSBZRGHDJ,5067,COc1cc(Cl)ccc1Cl,QKMNFFSBZRGHDJ
QKMNFFSBZRGHDJ,"1,4-dichloro-2-methoxybenzene",COc1cc(Cl)ccc1Cl,teacher_abraham,uncharged_parent_key,QKMNFFSBZRGHDJ,5067,COc1cc(Cl)ccc1Cl,QKMNFFSBZRGHDJ
QKMNFFSBZRGHDJ,"1,4-dichloro-2-methoxybenzene",COc1cc(Cl)ccc1Cl,teacher_abraham,canonical_tautomer_key,QKMNFFSBZRGHDJ,5067,COc1cc(Cl)ccc1Cl,QKMNFFSBZRGHDJ
QUGUFLJIAFISSW,"1,4-difluorobenzene",Fc1ccc(F)cc1,teacher_abraham,full_inchi_key,QUGUFLJIAFISSW-UHFFFAOYSA-N,5181,Fc1ccc(F)cc1,QUGUFLJIAFISSW
QUGUFLJIAFISSW,"1,4-difluorobenzene",Fc1ccc(F)cc1,teacher_abraham,connectivity_key,QUGUFLJIAFISSW,5181,Fc1ccc(F)cc1,QUGUFLJIAFISSW
QUGUFLJIAFISSW,"1,4-difluorobenzene",Fc1ccc(F)cc1,teacher_abraham,fragment_parent_key,QUGUFLJIAFISSW,5181,Fc1ccc(F)cc1,QUGUFLJIAFISSW
QUGUFLJIAFISSW,"1,4-difluorobenzene",Fc1ccc(F)cc1,teacher_abraham,uncharged_parent_key,QUGUFLJIAFISSW,5181,Fc1ccc(F)cc1,QUGUFLJIAFISSW
QUGUFLJIAFISSW,"1,4-difluorobenzene",Fc1ccc(F)cc1,teacher_abraham,canonical_tautomer_key,QUGUFLJIAFISSW,5181,Fc1ccc(F)cc1,QUGUFLJIAFISSW
QYEGXUUXWMKHHS,"1,2,3,4,5,6,8-heptachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,full_inchi_key,QYEGXUUXWMKHHS-UHFFFAOYSA-N,5233,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,QYEGXUUXWMKHHS
QYEGXUUXWMKHHS,"1,2,3,4,5,6,8-heptachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,connectivity_key,QYEGXUUXWMKHHS,5233,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,QYEGXUUXWMKHHS
QYEGXUUXWMKHHS,"1,2,3,4,5,6,8-heptachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,fragment_parent_key,QYEGXUUXWMKHHS,5233,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,QYEGXUUXWMKHHS
QYEGXUUXWMKHHS,"1,2,3,4,5,6,8-heptachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,uncharged_parent_key,QYEGXUUXWMKHHS,5233,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,QYEGXUUXWMKHHS
QYEGXUUXWMKHHS,"1,2,3,4,5,6,8-heptachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,canonical_tautomer_key,QYEGXUUXWMKHHS,5233,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,QYEGXUUXWMKHHS
RGXWDWUGBIJHDO,ethyl decanoate,CCCCCCCCCC(=O)OCC,teacher_abraham,full_inchi_key,RGXWDWUGBIJHDO-UHFFFAOYSA-N,5351,CCCCCCCCCC(=O)OCC,RGXWDWUGBIJHDO
RGXWDWUGBIJHDO,ethyl decanoate,CCCCCCCCCC(=O)OCC,teacher_abraham,connectivity_key,RGXWDWUGBIJHDO,5351,CCCCCCCCCC(=O)OCC,RGXWDWUGBIJHDO
RGXWDWUGBIJHDO,ethyl decanoate,CCCCCCCCCC(=O)OCC,teacher_abraham,fragment_parent_key,RGXWDWUGBIJHDO,5351,CCCCCCCCCC(=O)OCC,RGXWDWUGBIJHDO
RGXWDWUGBIJHDO,ethyl decanoate,CCCCCCCCCC(=O)OCC,teacher_abraham,uncharged_parent_key,RGXWDWUGBIJHDO,5351,CCCCCCCCCC(=O)OCC,RGXWDWUGBIJHDO
RGXWDWUGBIJHDO,ethyl decanoate,CCCCCCCCCC(=O)OCC,teacher_abraham,canonical_tautomer_key,RGXWDWUGBIJHDO,5351,CCCCCCCCCC(=O)OCC,RGXWDWUGBIJHDO
