pool,pool_index,molecule_id,connectivity_key,canonical_smiles,primary_family,scaffold_key,butina_cluster_0_70
public,388,IWYDHOAUDWTVEP-UHFFFAOYSA-N,IWYDHOAUDWTVEP,O=C(O)C(O)c1ccccc1,carboxylic_acid,c1ccccc1,765
public,389,IXQGCWUGDFDQMF-UHFFFAOYSA-N,IXQGCWUGDFDQMF,CCc1ccccc1O,alcohol_or_phenol,c1ccccc1,764
public,390,IXRFCDGFCNVDJM-UHFFFAOYSA-N,IXRFCDGFCNVDJM,Cc1ccccc1C(=O)N(O)c1ccccc1,amide,O=C(Nc1ccccc1)c1ccccc1,96
public,391,IYXGSMUGOJNHAZ-UHFFFAOYSA-N,IYXGSMUGOJNHAZ,CCOC(=O)CC(=O)OCC,ester,ACYCLIC::ester,763
public,392,IYYZUPMFVPLQIF-UHFFFAOYSA-N,IYYZUPMFVPLQIF,c1ccc2c(c1)sc1ccccc12,aromatic_heterocycle,c1ccc2c(c1)sc1ccccc12,762
public,393,IZUPBVBPLAPZRR-UHFFFAOYSA-N,IZUPBVBPLAPZRR,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,alcohol_or_phenol,c1ccccc1,761
public,394,JANBFCARANRIKJ-UHFFFAOYSA-N,JANBFCARANRIKJ,CC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)C,ester,c1ccccc1,6
public,395,JARKCYVAAOWBJS-UHFFFAOYSA-N,JARKCYVAAOWBJS,CCCCCC=O,aldehyde,ACYCLIC::aldehyde,16
public,396,JBIJLHTVPXGSAM-UHFFFAOYSA-N,JBIJLHTVPXGSAM,Nc1ccc2ccccc2c1,amine,c1ccc2ccccc2c1,759
public,397,JCCCMAAJYSNBPR-UHFFFAOYSA-N,JCCCMAAJYSNBPR,CCc1cccs1,aromatic_heterocycle,c1ccsc1,758
public,398,JCMWSVNNSPUNER-UHFFFAOYSA-N,JCMWSVNNSPUNER,CNCCc1ccc(OC)cc1,ether,c1ccccc1,757
public,399,JEDHRNGVPHHDAA-UHFFFAOYSA-N,JEDHRNGVPHHDAA,CC(=O)CC(=O)C1=CC=C[SH]1(F)(F)F,ketone,C1=CSC=C1,756
public,400,JFCQEDHGNNZCLN-UHFFFAOYSA-N,JFCQEDHGNNZCLN,O=C(O)CCCC(=O)O,carboxylic_acid,ACYCLIC::carboxylic_acid,60
public,401,JFDZBHWFFUWGJE-UHFFFAOYSA-N,JFDZBHWFFUWGJE,N#Cc1ccccc1,carbocyclic_aromatic,c1ccccc1,755
public,402,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,JGHZJRVDZXSNKQ,CCCCCCCC(=O)OC,ester,ACYCLIC::ester,4
public,403,JHBKHLUZVFWLAG-UHFFFAOYSA-N,JHBKHLUZVFWLAG,Clc1cc(Cl)c(Cl)cc1Cl,carbocyclic_aromatic,c1ccccc1,754
public,404,JHIVVAPYMSGYDF-UHFFFAOYSA-N,JHIVVAPYMSGYDF,O=C1CCCCC1,ketone,O=C1CCCCC1,95
public,405,JHYCAHYFBLDYBG-UHFFFAOYSA-N,JHYCAHYFBLDYBG,CCCCOC(=O)c1ccccc1C(=O)OC(CC)CCCC,ester,c1ccccc1,753
public,406,JIUFYGIESXPUPL-UHFFFAOYSA-N,JIUFYGIESXPUPL,C=CCCC(C)C,alkene_or_diene,ACYCLIC::alkene_or_diene,752
public,407,JJVNINGBHGBWJH-UHFFFAOYSA-N,JJVNINGBHGBWJH,COc1cccc(C=O)c1O,aldehyde,c1ccccc1,751
public,408,JJWKPURADFRFRB-UHFFFAOYSA-N,JJWKPURADFRFRB,O=C=S,other,ACYCLIC::other,750
public,409,JJYPMNFTHPTTDI-UHFFFAOYSA-N,JJYPMNFTHPTTDI,Cc1cccc(N)c1,amine,c1ccccc1,94
public,410,JLKIGFTWXXRPMT-UHFFFAOYSA-N,JLKIGFTWXXRPMT,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,amine,O=S(=O)(Nc1ccon1)c1ccccc1,749
public,411,JLTDJTHDQAWBAV-UHFFFAOYSA-N,JLTDJTHDQAWBAV,CN(C)c1ccccc1,amine,c1ccccc1,748
public,412,JMMWKPVZQRWMSS-UHFFFAOYSA-N,JMMWKPVZQRWMSS,CC(=O)OC(C)C,ester,ACYCLIC::ester,746
public,413,JMMZCWZIJXAGKW-UHFFFAOYSA-N,JMMZCWZIJXAGKW,CCC=C(C)C,alkene_or_diene,ACYCLIC::alkene_or_diene,745
public,414,JNMRHUJNCSQMMB-UHFFFAOYSA-N,JNMRHUJNCSQMMB,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,amine,O=S(=O)(Nc1nccs1)c1ccccc1,744
public,415,JOZKFWLRHCDGJA-UHFFFAOYSA-N,JOZKFWLRHCDGJA,CC(=O)OCCC(C)CCC=C(C)C,ester,ACYCLIC::ester,743
public,416,JQCXWCOOWVGKMT-UHFFFAOYSA-N,JQCXWCOOWVGKMT,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,ester,c1ccccc1,2
public,417,JQVDAXLFBXTEQA-UHFFFAOYSA-N,JQVDAXLFBXTEQA,CCCCNCCCC,amine,ACYCLIC::amine,742
public,418,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,JRLPEMVDPFPYPJ,CCc1ccc(C)cc1,carbocyclic_aromatic,c1ccccc1,741
public,419,JRZJOMJEPLMPRA-UHFFFAOYSA-N,JRZJOMJEPLMPRA,C=CCCCCCCC,alkene_or_diene,ACYCLIC::alkene_or_diene,8
public,420,JSRLURSZEMLAFO-UHFFFAOYSA-N,JSRLURSZEMLAFO,Brc1cccc(Br)c1,carbocyclic_aromatic,c1ccccc1,740
public,421,JSZOAYXJRCEYSX-UHFFFAOYSA-N,JSZOAYXJRCEYSX,CCC[N+](=O)[O-],amine,ACYCLIC::amine,739
public,422,JTXMVXSTHSMVQF-UHFFFAOYSA-N,JTXMVXSTHSMVQF,CC(=O)OCCOC(C)=O,ester,ACYCLIC::ester,52
public,423,JUQGWBAOQUBVFP-UHFFFAOYSA-N,JUQGWBAOQUBVFP,CC1=CC2C(=CC1)C(C)CCC2C(C)C,alkene_or_diene,C1=CC2CCCCC2=CC1,737
public,424,JUWUWIGZUVEFQB-UHFFFAOYSA-N,JUWUWIGZUVEFQB,CC(=O)OC1C2(C)CCC(C2)C1(C)C,ester,C1CC2CCC1C2,736
public,425,JVTZFYYHCGSXJV-UHFFFAOYSA-N,JVTZFYYHCGSXJV,COc1ccc(C=O)cc1O,aldehyde,c1ccccc1,91
public,426,JWAZRIHNYRIHIV-UHFFFAOYSA-N,JWAZRIHNYRIHIV,Oc1ccc2ccccc2c1,alcohol_or_phenol,c1ccc2ccccc2c1,735
public,427,JWUJQDFVADABEY-YFKPBYRVSA-N,JWUJQDFVADABEY,C[C@H]1CCCO1,ether,C1CCOC1,734
public,428,JXSJBGJIGXNWCI-MRVPVSSYSA-N,JXSJBGJIGXNWCI,CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC,ester,ACYCLIC::ester,733
public,429,JYGXADMDTFJGBT-UHFFFAOYSA-N,JYGXADMDTFJGBT,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,ketone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,732
public,430,JYYNAJVZFGKDEQ-UHFFFAOYSA-N,JYYNAJVZFGKDEQ,Cc1ccnc(C)c1,aromatic_heterocycle,c1ccncc1,730
public,431,JZFPYUNJRRFVQU-UHFFFAOYSA-N,JZFPYUNJRRFVQU,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,carboxylic_acid,c1ccc(Nc2ccccn2)cc1,729
public,432,JZOCDHMHLGUPFI-UHFFFAOYSA-N,JZOCDHMHLGUPFI,C=CC(C)(CCC=C(C)C)OC=O,ester,ACYCLIC::ester,728
public,433,KCXMKQUNVWSEMD-UHFFFAOYSA-N,KCXMKQUNVWSEMD,ClCc1ccccc1,carbocyclic_aromatic,c1ccccc1,725
public,434,KCXZNSGUUQJJTR-UHFFFAOYSA-N,KCXZNSGUUQJJTR,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,ester,c1ccccc1,2
public,435,KDIAMAVWIJYWHN-UHFFFAOYSA-N,KDIAMAVWIJYWHN,CCCC1CCCC1,saturated_hydrocarbon,C1CCCC1,93
public,436,KDKYADYSIPSCCQ-UHFFFAOYSA-N,KDKYADYSIPSCCQ,C#CCC,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,724
public,437,KDYFGRWQOYBRFD-UHFFFAOYSA-N,KDYFGRWQOYBRFD,O=C(O)CCC(=O)O,carboxylic_acid,ACYCLIC::carboxylic_acid,723
public,438,KEPDRVSVMRMGCR-UHFFFAOYSA-N,KEPDRVSVMRMGCR,CCCNCc1ccc(C)cc1,amine,c1ccccc1,14
public,439,KFBXUKHERGLHLG-UHFFFAOYSA-N,KFBXUKHERGLHLG,CCCCCC(=O)CC(C)=O,ketone,ACYCLIC::ketone,722
public,440,KFIRODWJCYBBHY-UHFFFAOYSA-N,KFIRODWJCYBBHY,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,carboxylic_acid,c1ccccc1,721
public,441,KFNNIILCVOLYIR-UHFFFAOYSA-N,KFNNIILCVOLYIR,CCCOC=O,ester,ACYCLIC::ester,720
public,442,KFRVYYGHSPLXSZ-UHFFFAOYSA-N,KFRVYYGHSPLXSZ,CCOC(C)(C)CC,ether,ACYCLIC::ether,719
public,443,KFUSEUYYWQURPO-UPHRSURJSA-N,KFUSEUYYWQURPO,Cl/C=C\Cl,alkene_or_diene,ACYCLIC::alkene_or_diene,718
public,444,KFYISTOZYAKAPV-UHFFFAOYSA-N,KFYISTOZYAKAPV,C=C1CCC(C(C)C)c2cc(C)ccc21,carbocyclic_aromatic,C=C1CCCc2ccccc21,717
public,445,KGCNHWXDPDPSBV-UHFFFAOYSA-N,KGCNHWXDPDPSBV,O=[N+]([O-])c1ccc(CCl)cc1,amine,c1ccccc1,715
public,446,KHUFHLFHOQVFGB-UHFFFAOYSA-N,KHUFHLFHOQVFGB,Nc1cccc2c1C(=O)c1ccccc1C2=O,ketone,O=C1c2ccccc2C(=O)c2ccccc21,45
public,447,KIVBCNDOGIVYRG-UHFFFAOYSA-N,KIVBCNDOGIVYRG,Cc1ccccc1N(O)C(=O)c1ccc(Cl)cc1,amide,O=C(Nc1ccccc1)c1ccccc1,713
public,448,KJBZJVQFKVCPED-UHFFFAOYSA-N,KJBZJVQFKVCPED,CC(C)C(C)c1ccc(CC(=O)O)cc1,carboxylic_acid,c1ccccc1,712
public,449,KJCVRFUGPWSIIH-UHFFFAOYSA-N,KJCVRFUGPWSIIH,Oc1cccc2ccccc12,alcohol_or_phenol,c1ccc2ccccc2c1,711
public,450,KJDRSWPQXHESDQ-UHFFFAOYSA-N,KJDRSWPQXHESDQ,ClCCCCCl,other,ACYCLIC::other,53
public,451,KJRCEJOSASVSRA-UHFFFAOYSA-N,KJRCEJOSASVSRA,CC(C)S,thiol,ACYCLIC::thiol,710
public,452,KJTRXVXWSSPHRV-UHFFFAOYSA-N,KJTRXVXWSSPHRV,Cc1[nH]n(-c2ccccc2)c(=O)c1C(=O)c1ccccc1,ketone,O=C(c1ccccc1)c1c[nH]n(-c2ccccc2)c1=O,709
public,453,KKEYFWRCBNTPAC-UHFFFAOYSA-N,KKEYFWRCBNTPAC,O=C(O)c1ccc(C(=O)O)cc1,carboxylic_acid,c1ccccc1,5
public,454,KKKDZZRICRFGSD-UHFFFAOYSA-N,KKKDZZRICRFGSD,c1ccc(Cn2ccnc2)cc1,aromatic_heterocycle,c1ccc(Cn2ccnc2)cc1,708
public,455,KKOXKGNSUHTUBV-UHFFFAOYSA-N,KKOXKGNSUHTUBV,CC(C)=CCCC(C)C1C=CC(C)=CC1,alkene_or_diene,C1=CCCC=C1,707
public,456,KKQWHYGECTYFIA-UHFFFAOYSA-N,KKQWHYGECTYFIA,Clc1ccc(Cl)c(-c2ccccc2)c1,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,706
public,457,KLCNJIQZXOQYTE-UHFFFAOYSA-N,KLCNJIQZXOQYTE,C=CCC(C)(C)C,alkene_or_diene,ACYCLIC::alkene_or_diene,705
public,458,KLIDCXVFHGNTTM-UHFFFAOYSA-N,KLIDCXVFHGNTTM,COc1cccc(OC)c1O,alcohol_or_phenol,c1ccccc1,704
public,459,KLKFAASOGCDTDT-UHFFFAOYSA-N,KLKFAASOGCDTDT,CCOCOCC,ether,ACYCLIC::ether,703
public,460,KLSLBUSXWBJMEC-UHFFFAOYSA-N,KLSLBUSXWBJMEC,CCCc1ccc(O)cc1,alcohol_or_phenol,c1ccccc1,702
public,461,KMAQZIILEGKYQZ-UHFFFAOYSA-N,KMAQZIILEGKYQZ,O=[N+]([O-])c1cccc(Cl)c1,amine,c1ccccc1,701
public,462,KMGBZBJJOKUPIA-UHFFFAOYSA-N,KMGBZBJJOKUPIA,CCCCI,other,ACYCLIC::other,29
public,463,KMTDMTZBNYGUNX-UHFFFAOYSA-N,KMTDMTZBNYGUNX,Cc1ccc(CO)cc1,alcohol_or_phenol,c1ccccc1,700
public,464,KNKRKFALVUDBJE-VKHMYHEASA-N,KNKRKFALVUDBJE,C[C@H](Cl)CCl,other,ACYCLIC::other,699
public,465,KOSAMXZBGUIISK-UHFFFAOYSA-N,KOSAMXZBGUIISK,O=[N+]([O-])OCCCO[N+](=O)[O-],amine,ACYCLIC::amine,65
public,466,KQAZVFVOEIRWHN-UHFFFAOYSA-N,KQAZVFVOEIRWHN,CC1=CCC2(C(C)C)CC12,alkene_or_diene,C1=CC2CC2C1,698
public,467,KQDJTBPASNJQFQ-UHFFFAOYSA-N,KQDJTBPASNJQFQ,Oc1ccccc1I,alcohol_or_phenol,c1ccccc1,697
public,468,KRMDCWKBEZIMAB-UHFFFAOYSA-N,KRMDCWKBEZIMAB,CN(C)CCC=C1c2ccccc2CCc2ccccc21,amine,C=C1c2ccccc2CCc2ccccc21,696
public,469,KSFCDINBDBFFSI-UHFFFAOYSA-N,KSFCDINBDBFFSI,CCCCCN(C)N=O,amine,ACYCLIC::amine,83
public,470,KSNXJLQDQOIRIP-UHFFFAOYSA-N,KSNXJLQDQOIRIP,O=c1[nH]cc(I)c(=O)[nH]1,aromatic_heterocycle,O=c1cc[nH]c(=O)[nH]1,695
public,471,KUBCEEMXQZUPDQ-UHFFFAOYSA-N,KUBCEEMXQZUPDQ,CN(C)CCc1ccc(O)cc1,alcohol_or_phenol,c1ccccc1,694
public,472,KUFFULVDNCHOFZ-UHFFFAOYSA-N,KUFFULVDNCHOFZ,Cc1ccc(O)c(C)c1,alcohol_or_phenol,c1ccccc1,693
public,473,KVFIJIWMDBAGDP-UHFFFAOYSA-N,KVFIJIWMDBAGDP,CCc1cnccn1,aromatic_heterocycle,c1cnccn1,692
public,474,KVNRLNFWIYMESJ-UHFFFAOYSA-N,KVNRLNFWIYMESJ,CCCC#N,other,ACYCLIC::other,691
public,475,KVQOADNSNSUAJT-UHFFFAOYSA-N,KVQOADNSNSUAJT,CC1=CCC2CC3C(C)CCC13C2(C)C,alkene_or_diene,C1=CC23CCCC2CC(C1)C3,690
public,476,KVZJLSYJROEPSQ-OCAPTIKFSA-N,KVZJLSYJROEPSQ,C[C@@H]1CCCC[C@@H]1C,saturated_hydrocarbon,C1CCCCC1,689
public,477,KWFJIXPIFLVMPM-UHFFFAOYSA-N,KWFJIXPIFLVMPM,CC(C)=CCCC1(C)C2CC3C(C2)C31C,alkene_or_diene,C1C2CC3C1C3C2,688
public,478,KWKAKUADMBZCLK-UHFFFAOYSA-N,KWKAKUADMBZCLK,C=CCCCCCC,alkene_or_diene,ACYCLIC::alkene_or_diene,8
public,479,KWOLFJPFCHCOCG-UHFFFAOYSA-N,KWOLFJPFCHCOCG,CC(=O)c1ccccc1,ketone,c1ccccc1,687
public,480,KXDAEFPNCMNJSK-UHFFFAOYSA-N,KXDAEFPNCMNJSK,NC(=O)c1ccccc1,amide,c1ccccc1,686
public,481,KXKVLQRXCPHEJC-UHFFFAOYSA-N,KXKVLQRXCPHEJC,COC(C)=O,ester,ACYCLIC::ester,685
public,482,KXUHSQYYJYAXGZ-UHFFFAOYSA-N,KXUHSQYYJYAXGZ,CC(C)Cc1ccccc1,carbocyclic_aromatic,c1ccccc1,684
public,483,KYWIYKKSMDLRDC-UHFFFAOYSA-N,KYWIYKKSMDLRDC,CCCCCCCCCC(C)=O,ketone,ACYCLIC::ketone,7
public,484,KZTYYGOKRVBIMI-UHFFFAOYSA-N,KZTYYGOKRVBIMI,O=S(=O)(c1ccccc1)c1ccccc1,carbocyclic_aromatic,O=S(=O)(c1ccccc1)c1ccccc1,683
public,485,LAAVYEUJEMRIGF-UHFFFAOYSA-N,LAAVYEUJEMRIGF,CC(C)=CC(C)(C)C,alkene_or_diene,ACYCLIC::alkene_or_diene,682
public,486,LAHWLEDBADHJGA-UHFFFAOYSA-N,LAHWLEDBADHJGA,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,43
public,487,LAIUFBWHERIJIH-QMMMGPOBSA-N,LAIUFBWHERIJIH,CCCC[C@@H](C)CC,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,681
public,488,LAXBNTIAOJWAOP-UHFFFAOYSA-N,LAXBNTIAOJWAOP,Clc1ccccc1-c1ccccc1,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,68
public,489,LBVRQJWOZIMWNY-UHFFFAOYSA-N,LBVRQJWOZIMWNY,C=C1C=CC2(C(C)C)CC12,alkene_or_diene,C=C1C=CC2CC12,680
public,490,LCCNCVORNKJIRZ-UHFFFAOYSA-N,LCCNCVORNKJIRZ,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,amine,c1ccccc1,679
public,491,LCEDQNDDFOCWGG-UHFFFAOYSA-N,LCEDQNDDFOCWGG,O=CN1CCOCC1,amide,C1COCCN1,678
public,492,LCLCVVVHIPPHCG-UHFFFAOYSA-N,LCLCVVVHIPPHCG,CC(=O)CC(=O)C(C)(C)C,ketone,ACYCLIC::ketone,50
public,493,LCXMEXLGMKFLQO-UHFFFAOYSA-N,LCXMEXLGMKFLQO,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,676
public,494,LDVVMCZRFWMZSG-PHDIDXHHSA-N,LDVVMCZRFWMZSG,O=C1[C@@H]2CC=CC[C@H]2C(=O)N1SC(Cl)(Cl)Cl,amide,O=C1NC(=O)[C@@H]2CC=CC[C@@H]12,674
public,495,LFHISGNCFUNFFM-UHFFFAOYSA-N,LFHISGNCFUNFFM,O=[N+]([O-])C(Cl)(Cl)Cl,amine,ACYCLIC::amine,673
public,496,LFJQCDVYDGGFCH-UHFFFAOYSA-N,LFJQCDVYDGGFCH,C=C1C=CC(C(C)C)CC1,alkene_or_diene,C=C1C=CCCC1,672
public,497,LFULEKSKNZEWOE-UHFFFAOYSA-N,LFULEKSKNZEWOE,CCC(=O)Nc1ccc(Cl)c(Cl)c1,amide,c1ccccc1,670
public,498,LGXVIGDEPROXKC-UHFFFAOYSA-N,LGXVIGDEPROXKC,C=C(Cl)Cl,alkene_or_diene,ACYCLIC::alkene_or_diene,669
public,499,LHGVFZTZFXWLCP-UHFFFAOYSA-N,LHGVFZTZFXWLCP,COc1ccccc1O,alcohol_or_phenol,c1ccccc1,668
public,500,LIKMAJRDDDTEIG-UHFFFAOYSA-N,LIKMAJRDDDTEIG,C=CCCCC,alkene_or_diene,ACYCLIC::alkene_or_diene,8
public,501,LINPIYWFGCPVIE-UHFFFAOYSA-N,LINPIYWFGCPVIE,Oc1c(Cl)cc(Cl)cc1Cl,alcohol_or_phenol,c1ccccc1,667
public,502,LKPLKUMXSAEKID-UHFFFAOYSA-N,LKPLKUMXSAEKID,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,amine,c1ccccc1,665
public,503,LMHCYRULPLGEEZ-UHFFFAOYSA-N,LMHCYRULPLGEEZ,CCCCCCCI,other,ACYCLIC::other,29
public,504,LMNPKIOZMGYQIU-UHFFFAOYSA-N,LMNPKIOZMGYQIU,O=c1[nH]cc(C(F)(F)F)c(=O)[nH]1,aromatic_heterocycle,O=c1cc[nH]c(=O)[nH]1,663
public,505,LNEPOXFFQSENCJ-UHFFFAOYSA-N,LNEPOXFFQSENCJ,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,ketone,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,662
public,506,LNETULKMXZVUST-UHFFFAOYSA-N,LNETULKMXZVUST,O=C(O)c1cccc2ccccc12,carboxylic_acid,c1ccc2ccccc2c1,661
public,507,LNNXFUZKZLXPOF-UHFFFAOYSA-N,LNNXFUZKZLXPOF,CC(C)CO[N+](=O)[O-],amine,ACYCLIC::amine,660
public,508,LNWWQYYLZVZXKS-UHFFFAOYSA-N,LNWWQYYLZVZXKS,CC(=O)N1CCCC1,amide,C1CCNC1,659
public,509,LOCWBQIWHWIRGN-UHFFFAOYSA-N,LOCWBQIWHWIRGN,Nc1ccc([N+](=O)[O-])cc1Cl,amine,c1ccccc1,658
public,510,LPIQUOYDBNQMRZ-UHFFFAOYSA-N,LPIQUOYDBNQMRZ,C1=CCCC1,alkene_or_diene,C1=CCCC1,30
public,511,LPNBBFKOUUSUDB-UHFFFAOYSA-N,LPNBBFKOUUSUDB,Cc1ccc(C(=O)O)cc1,carboxylic_acid,c1ccccc1,5
public,512,LQCKFXAPVKCRRU-UHFFFAOYSA-N,LQCKFXAPVKCRRU,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1O,alcohol_or_phenol,c1ccccc1,656
public,513,LQERIDTXQFOHKA-UHFFFAOYSA-N,LQERIDTXQFOHKA,CCCCCCCCCCCCCCCCCCC,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,1
public,514,LQLQRFGHAALLLE-UHFFFAOYSA-N,LQLQRFGHAALLLE,O=c1[nH]cc(Br)c(=O)[nH]1,aromatic_heterocycle,O=c1cc[nH]c(=O)[nH]1,655
public,515,LQNUZADURLCDLV-UHFFFAOYSA-N,LQNUZADURLCDLV,O=[N+]([O-])c1ccccc1,amine,c1ccccc1,654
public,516,LRDFRRGEGBBSRN-UHFFFAOYSA-N,LRDFRRGEGBBSRN,CC(C)C#N,other,ACYCLIC::other,653
public,517,LRYFQZBTUIVNRC-UHFFFAOYSA-N,LRYFQZBTUIVNRC,CN(CC(F)(F)F)c1ccccc1,amine,c1ccccc1,652
public,518,LSIXBBPOJBJQHN-UHFFFAOYSA-N,LSIXBBPOJBJQHN,CC1=C(C)C2CCC1C2,alkene_or_diene,C1=CC2CCC1C2,650
public,519,LSXKDWGTSHCFPP-UHFFFAOYSA-N,LSXKDWGTSHCFPP,CCCCCCCBr,other,ACYCLIC::other,12
public,520,LTEQMZWBSYACLV-UHFFFAOYSA-N,LTEQMZWBSYACLV,CCCCCCc1ccccc1,carbocyclic_aromatic,c1ccccc1,40
public,521,LTPVSOCPYWDIFU-UHFFFAOYSA-N,LTPVSOCPYWDIFU,COc1ccc(CCN)cc1,ether,c1ccccc1,648
public,522,LULAYUGMBFYYEX-UHFFFAOYSA-N,LULAYUGMBFYYEX,O=C(O)c1cccc(Cl)c1,carboxylic_acid,c1ccccc1,647
public,523,LVBXEMGDVWVTGY-VOTSOKGWSA-N,LVBXEMGDVWVTGY,CCCCC/C=C/C=O,aldehyde,ACYCLIC::aldehyde,646
public,524,LVGKNOAMLMIIKO-UHFFFAOYSA-N,LVGKNOAMLMIIKO,CCCCCCCCC=CCCCCCCCC(=O)OCC,ester,ACYCLIC::ester,4
public,525,LVGUZGTVOIAKKC-UHFFFAOYSA-N,LVGUZGTVOIAKKC,FCC(F)(F)F,other,ACYCLIC::other,645
public,526,LXCFILQKKLGQFO-UHFFFAOYSA-N,LXCFILQKKLGQFO,COC(=O)c1ccc(O)cc1,ester,c1ccccc1,644
public,527,LYCAIKOWRPUZTN-UHFFFAOYSA-N,LYCAIKOWRPUZTN,OCCO,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,643
public,528,LYGJENNIWJXYER-UHFFFAOYSA-N,LYGJENNIWJXYER,C[N+](=O)[O-],amine,ACYCLIC::amine,642
public,529,LZDKZFUFMNSQCJ-UHFFFAOYSA-N,LZDKZFUFMNSQCJ,CCOCCOCC,ether,ACYCLIC::ether,641
public,530,LZFIOSVZIQOVFW-UHFFFAOYSA-N,LZFIOSVZIQOVFW,CCCOC(=O)c1ccccc1O,ester,c1ccccc1,44
public,531,LZHZILOCUSXRDL-UHFFFAOYSA-N,LZHZILOCUSXRDL,CCCCCCNCc1ccc(C)cc1,amine,c1ccccc1,14
public,532,MAARTXYDOGEWBV-UHFFFAOYSA-N,MAARTXYDOGEWBV,CC(=O)CC(=O)c1ccc(F)c(F)c1F,ketone,c1ccccc1,640
public,533,MBABOKRGFJTBAE-UHFFFAOYSA-N,MBABOKRGFJTBAE,COS(C)(=O)=O,other,ACYCLIC::other,639
public,534,MBDOYVRWFFCFHM-SNAWJCMRSA-N,MBDOYVRWFFCFHM,CCC/C=C/C=O,aldehyde,ACYCLIC::aldehyde,638
public,535,MCHWGLWPLYJKIU-UHFFFAOYSA-N,MCHWGLWPLYJKIU,O=C(c1ccccc1[N+](=O)[O-])N(O)c1ccccc1,amide,O=C(Nc1ccccc1)c1ccccc1,636
public,536,MCJGNVYPOGVAJF-UHFFFAOYSA-N,MCJGNVYPOGVAJF,Oc1cccc2cccnc12,alcohol_or_phenol,c1ccc2ncccc2c1,635
public,537,MCSAJNNLRCFZED-UHFFFAOYSA-N,MCSAJNNLRCFZED,CC[N+](=O)[O-],amine,ACYCLIC::amine,634
public,538,MCSINKKTEDDPNK-UHFFFAOYSA-N,MCSINKKTEDDPNK,CCCOC(=O)CC,ester,ACYCLIC::ester,633
public,539,MCTWTZJPVLRJOU-UHFFFAOYSA-N,MCTWTZJPVLRJOU,Cn1ccnc1,aromatic_heterocycle,c1c[nH]cn1,632
public,540,MDHYEMXUFSJLGV-UHFFFAOYSA-N,MDHYEMXUFSJLGV,CC(=O)OCCc1ccccc1,ester,c1ccccc1,631
public,541,MDKGKXOCJGEUJW-UHFFFAOYSA-N,MDKGKXOCJGEUJW,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,carboxylic_acid,O=C(c1ccccc1)c1cccs1,630
public,542,MFEIKQPHQINPRI-UHFFFAOYSA-N,MFEIKQPHQINPRI,CCc1cccnc1,aromatic_heterocycle,c1ccncc1,628
public,543,MGLWZSOBALDPEK-UHFFFAOYSA-N,MGLWZSOBALDPEK,CCNc1nc(NCC)nc(SC)n1,amine,c1ncncn1,25
public,544,MGNZXYYWBUKAII-UHFFFAOYSA-N,MGNZXYYWBUKAII,C1=CCCC=C1,alkene_or_diene,C1=CCCC=C1,627
public,545,MGSRCZKZVOBKFT-UHFFFAOYSA-N,MGSRCZKZVOBKFT,Cc1ccc(C(C)C)c(O)c1,alcohol_or_phenol,c1ccccc1,626
public,546,MLFHJEHSLIIPHL-UHFFFAOYSA-N,MLFHJEHSLIIPHL,CC(=O)OCCC(C)C,ester,ACYCLIC::ester,625
public,547,MLRVZFYXUZQSRU-UHFFFAOYSA-N,MLRVZFYXUZQSRU,CCCCCCCl,other,ACYCLIC::other,23
public,548,MLUCVPSAIODCQM-NSCUHMNNSA-N,MLUCVPSAIODCQM,C/C=C/C=O,aldehyde,ACYCLIC::aldehyde,624
